GeneID	logFC	logCPM	F	PValue	FDR
AT5G50350	0.0110596730476754	4.26589959436717	0.000186990764520924	0.989089725888267	1
AT1G03250	0.0122800962036469	5.25411219392738	0.000185122389417872	0.989144366008641	1
AT5G52450	0.00769673654734546	5.69062079408045	0.000182831049200936	0.989211753520347	1
AT2G20320	0.011516746006604	4.42123270065485	0.000181301143499949	0.989256982903844	1
AT5G45160	0.017457082467117	4.08210475539228	0.000178208149794679	0.989349009441145	1
AT1G05910	0.0217427152457095	3.68030589549412	0.000175202850300969	0.989439195083266	1
AT5G56580	0.0217427152457095	3.68030589549412	0.000175202850300969	0.989439195083266	1
AT4G39170	-0.0284433698516174	4.15451967288779	0.00017364369975482	0.989486288279162	1
AT1G65280	0.00841785754042508	4.94363332086346	0.000173235949820122	0.989498638963508	1
AT5G45600	0.0102746126728117	5.14289634687036	0.000172756195724244	0.989513189272965	1
AT5G46070	0.0180388957903128	4.37442675278047	0.000172697194216758	0.989514980105572	1
AT4G24280	0.00652572550308438	7.2481577118557	0.000169135518244535	0.989623688500887	1
AT5G10910	-0.00964534923183566	4.58997380979493	0.000162695572403864	0.989823106984619	1
AT3G55030	-0.0111543859529351	4.30195740253624	0.000158808819271707	0.989945396901796	1
AT5G14540	-0.00864727716501673	5.99451710753925	0.000158732191922849	0.989947822805374	1
AT1G52510	0.00856696940110699	5.29762802406866	0.000150599510141955	0.990208708122022	1
AT1G47970	0.0101814629629829	4.95798509238589	0.000148328025948699	0.990282825757721	1
AT5G38720	-0.0155128980149519	4.24521760657627	0.000145716008010574	0.990368760038791	1
AT1G56200	0.00707374664582317	6.3873543665739	0.000139522861766547	0.99057564347996	1
AT1G07130	-0.0209048972012182	3.68834074662968	0.000139260864596156	0.990584495793565	1
AT2G45150	-0.0209048972012182	3.68834074662968	0.000139260864596156	0.990584495793565	1
AT3G56600	-0.0209048972012182	3.68834074662968	0.000139260864596156	0.990584495793565	1
AT4G04570	-0.0101317376114951	4.51630919113402	0.000136727703262782	0.990670519080488	1
AT4G10380	0.00828989975581337	4.92254986043723	0.000124377550123996	0.991101821479982	1
AT3G06850	-0.00420485608938189	3.94953065695342	0.000123298500201202	0.991140502488684	1
AT1G17100	-0.00594073491411856	6.16232631898668	0.000121228649303113	0.99121517778947	1
AT2G47210	0.0139954586013629	4.50284671556663	0.000120856206854798	0.991228682128304	1
AT5G51230	0.00949521331329003	4.87223291302707	0.000115737528048652	0.991416432198185	1
AT5G58300	0.00801527896673023	4.34713335699737	0.000115147593441438	0.991438335284101	1
AT2G22720	0.0129583510069049	4.56675277233291	0.000114603732048512	0.991458577530047	1
AT2G18220	-0.00691090564582106	4.53106329539741	0.000111632188790705	0.991570035261597	1
AT5G42000	-0.0142631802479976	4.02617351127598	0.000109235896862771	0.991661001402715	1
AT5G19770	0.00565623472487919	6.72533005491651	0.000108689558906012	0.991681880330542	1
AT5G17230	-0.00558571784433412	6.24628706804592	0.000108455167104359	0.991690853965146	1
AT2G40060	-0.00496501222920545	7.30021318969334	0.000106943670378094	0.99174895567861	1
AT1G12260	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT1G78910	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT2G14830	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT2G33290	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT3G55370	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT3G59490	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT4G17960	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT5G12930	0.017161429542764	3.53988584524312	0.000106803789063144	0.991754353396239	1
AT2G28110	0.00313305201843796	3.95992435774798	0.0001042141013303	0.991854930041935	1
AT2G38240	0.00313305201843796	3.95992435774798	0.0001042141013303	0.991854930041935	1
AT5G04080	0.005402911749757	5.72822016752328	9.83082536343709e-05	0.992089079993844	1
AT1G30090	0.00535591854960761	4.8879315525289	9.7840268450355e-05	0.992107931355118	1
AT2G35790	0.00735310545790507	4.87809030611464	9.64820759971568e-05	0.992162898808447	1
AT4G27780	-0.0132025979321004	4.08973642516647	9.63811717864693e-05	0.992166997901211	1
AT2G34780	-0.0160065213758041	3.68748606525261	9.58578514901673e-05	0.992188291567981	1
AT4G17840	0.00528330245702428	6.10551937009707	9.32464665284378e-05	0.992295445349321	1
AT3G44620	0.00668701921736044	5.14017201495318	8.72739778928888e-05	0.992546243746578	1
AT4G00420	0.00881949640191481	4.70058230946065	8.57990828402525e-05	0.992609493036402	1
AT2G36230	-0.010657798718282	4.32259064103465	8.22886584760263e-05	0.992762257082574	1
AT5G22140	0.0169717434335724	4.20679071741035	7.92862182449911e-05	0.992895521062841	1
AT3G07370	0.0131813784746616	4.61069727703278	7.92830118493452e-05	0.992895664715793	1
AT2G46870	0.0110699688006545	4.08348619789919	7.88789285470708e-05	0.992913791769222	1
AT4G38090	0.0110699688006545	4.08348619789919	7.88789285470708e-05	0.992913791769222	1
AT5G36170	-0.00655902171372491	5.77445335689196	7.78913539992771e-05	0.992958290463898	1
AT1G25275	-0.00425996238425882	7.23989706096334	7.6981819392491e-05	0.992999523024601	1
AT4G34630	0.00537886295828142	6.12216400416093	7.47389366163018e-05	0.993102254515138	1
AT3G19380	0.0334697449924507	3.81604329794412	7.22396442420535e-05	0.99321856367027	1
AT2G18740	0.00459701212291269	6.38704942811224	7.21676547187339e-05	0.993221943409403	1
AT1G14870	-0.00387073827936524	7.35998798992173	6.93731538130559e-05	0.993354467043443	1
AT1G12860	-0.00821089369629846	4.76043037834346	6.84708819048964e-05	0.993397823614342	1
AT5G23405	-0.0090846217160957	4.34292461543372	6.27114164048826e-05	0.993681588833644	1
AT5G06430	-0.0137958722733793	3.87023862745523	6.21686492823976e-05	0.993708990600112	1
AT1G16916	0.00654948233540882	5.77384424028959	5.97396238131754e-05	0.99383313521926	1
AT3G04780	0.00651665794217384	5.38071758503432	5.58315680312629e-05	0.994038233126688	1
AT5G13800	0.00964312285025406	4.56103512779434	5.52896874237305e-05	0.994067234488118	1
AT2G30695	-0.00936132787865294	4.66029680743187	5.38301368812003e-05	0.9941460640832	1
AT3G21250	-0.00512380615434008	5.18621593888735	5.08624360853989e-05	0.994309715046593	1
