"GeneID","logFC","logCPM","F","PValue","FDR","Expression"
"AT2G46030",0.178127864914167,4.0661257647758,0.0396042684126712,0.842256555235373,1,"Not Significant"
"AT5G55120",-0.129009811848389,5.22852542219081,0.0395882044528684,0.842288129760766,1,"Not Significant"
"AT4G30330",-0.188883032697725,3.87987413002425,0.0395358490369496,0.842391083227606,1,"Not Significant"
"AT2G19460",-0.218733266892178,3.26870199916825,0.0394703170553599,0.84252004745058,1,"Not Significant"
"AT3G57290",-0.103771994754749,6.27171530944792,0.0394465434946592,0.842566860338652,1,"Not Significant"
"AT1G05120",0.21905953677267,3.19289146648557,0.0394015442162068,0.842655509279185,1,"Not Significant"
"AT5G56340",-0.163217479198898,4.28706259756129,0.0393457080676191,0.842765580121471,1,"Not Significant"
"AT3G27460",-0.216757650586769,3.20540723499969,0.0392632425539667,0.842928294509939,1,"Not Significant"
"AT4G35510",-0.182402868785702,3.90127419384206,0.0392614421896098,0.842931848825497,1,"Not Significant"
"AT1G19110",-0.149930951651187,4.6037488536077,0.0392276291623064,0.842998618923537,1,"Not Significant"
"AT3G20100",0.119035068263581,5.55307828946014,0.0391443896695814,0.843163118287586,1,"Not Significant"
"AT2G35738",2.10345839884651,0.959839773181827,0.0464110525656562,0.843245535677168,1,"Not Significant"
"AT2G37270",-0.0844696661672645,8.40991306230798,0.0390567410990696,0.84333652751274,1,"Not Significant"
"AT1G67410",-0.273439980516921,2.17204342665808,0.0390452024293279,0.843359371367995,1,"Not Significant"
"AT1G67630",-0.273439980516921,2.17204342665808,0.0390452024293279,0.843359371367995,1,"Not Significant"
"AT1G53345",0.296981765717799,1.78739168305917,0.0390054164790244,0.843438165109452,1,"Not Significant"
"AT3G61100",0.18615299076362,3.86361681875592,0.0389974400912424,0.843453966901443,1,"Not Significant"
"AT1G74440",0.271580274912699,2.44916092785671,0.0388700984165337,0.843706467556522,1,"Not Significant"
"AT5G53660",-0.26501336754605,1.53260055202826,0.0388573454107825,0.843731778632129,1,"Not Significant"
"AT4G12250",0.175528028095096,4.07987244802466,0.038803425201497,0.843838842572752,1,"Not Significant"
"AT4G35830",0.0889511875723994,7.54112956561129,0.0387978379542836,0.843849941025298,1,"Not Significant"
"AT5G21274",0.0960694284397077,6.78821827321308,0.0387847221855228,0.843875997320562,1,"Not Significant"
"AT4G27760",-0.172505685640836,4.15911278409968,0.0387609774692123,0.843923181140805,1,"Not Significant"
"AT5G16540",0.175322319009133,4.04330077342949,0.0387444152210756,0.843956101356717,1,"Not Significant"
"AT5G27560",0.172219964424091,4.17041608640508,0.0386974374469492,0.84404951726344,1,"Not Significant"
"AT3G26370",0.134623255710314,5.0593318697354,0.0386968183171373,0.844050748804128,1,"Not Significant"
"AT3G55400",-0.141286369123498,4.87179565847756,0.0386812358530153,0.844081747998504,1,"Not Significant"
"AT5G61060",0.175932718007436,4.04817015912266,0.0385396559543907,0.844363699630823,1,"Not Significant"
"AT5G53400",-0.113148745493896,5.78702327050354,0.0385376806786519,0.844367637127512,1,"Not Significant"
"AT5G35570",-0.184051492821868,3.84808081274781,0.038532991724008,0.844376984466724,1,"Not Significant"
"AT4G24750",-0.102928613613605,6.33514544123728,0.0385066162349432,0.844429574496154,1,"Not Significant"
"AT1G02560",0.0880309044837528,7.62154724401625,0.0384833523131985,0.844475975905331,1,"Not Significant"
"AT2G47600",-0.167782147793898,4.15620868086276,0.0384692586807068,0.844504093659407,1,"Not Significant"
"AT3G28460",-0.165515213393269,4.27111596846982,0.0384441196802845,0.844554260955102,1,"Not Significant"
"AT5G59750",-0.16897523632556,4.13764721030098,0.0383557107385993,0.844730824925747,1,"Not Significant"
"AT3G59210",-0.162547986918178,4.27193576589422,0.0383129051568646,0.844816389069311,1,"Not Significant"
"AT1G05180",-0.135465782155291,4.93350248722426,0.0382250975411818,0.844992063305892,1,"Not Significant"
"AT2G32295",-0.203632697262663,3.4162265195402,0.0382210344441321,0.845000197298856,1,"Not Significant"
"AT5G38470",-0.0895172174906965,7.30149059374417,0.038217656461907,0.845006960088858,1,"Not Significant"
"AT3G45190",-0.109114718325586,5.87486031067592,0.038199233865137,0.845043847969038,1,"Not Significant"
"AT5G27760",-0.0955216052958585,6.71497534274862,0.0381495332297504,0.845143410488028,1,"Not Significant"
"AT3G09630",0.0835507331312206,8.3970358093141,0.0381303823761545,0.845181792296938,1,"Not Significant"
"AT2G22680",-0.247951862943395,2.55446299289603,0.038127960643269,0.845186646604626,1,"Not Significant"
"AT3G51350",0.280927199598657,1.7849700011112,0.0381220839364137,0.845198426993348,1,"Not Significant"
"AT5G07710",0.280927199598657,1.7849700011112,0.0381220839364137,0.845198426993348,1,"Not Significant"
"AT3G18950",0.177684882981056,3.90701217378191,0.0379934574769568,0.845456506816253,1,"Not Significant"
"AT4G39460",0.119069376169877,5.55685203770166,0.037986535914282,0.845470407286595,1,"Not Significant"
"AT2G41730",-0.15214300843038,4.50813746630992,0.0379687724861528,0.845506087329308,1,"Not Significant"
"AT5G17190",-0.102058112824267,6.27656884176688,0.0379549156423787,0.845533926529399,1,"Not Significant"
"AT4G33670",0.112521034720656,5.81225616177617,0.0379296321623458,0.845584736098179,1,"Not Significant"
"AT1G04040",0.152679045672754,4.5789585846015,0.0378615875600756,0.845721565597414,1,"Not Significant"
"AT5G64280",0.147840860673597,4.59613046221418,0.037823932427638,0.845797340385562,1,"Not Significant"
"AT4G14350",-0.208353695326787,3.25520869378145,0.037762284414143,0.84592148147095,1,"Not Significant"
"AT2G21620",0.0883161509679763,7.43935843521324,0.0376871807502721,0.846072860481847,1,"Not Significant"
"AT5G18410",0.146879335710261,4.70119872127818,0.0376603263931371,0.846127026131933,1,"Not Significant"
"AT5G14210",-0.226158497369792,2.94115060574908,0.0376029954473278,0.84624273062518,1,"Not Significant"
"AT2G04780",0.160868786100504,4.24731302729413,0.0375920203219319,0.84626489090082,1,"Not Significant"
"AT3G63390",-0.137377469376182,4.88803681542845,0.0375783442096484,0.846292509535227,1,"Not Significant"
"AT4G24590",0.149895132834654,4.54144577300201,0.0375455926347766,0.846358671887878,1,"Not Significant"
"AT5G22390",-0.222397746830755,2.97991642399812,0.0375433927342481,0.846363117040037,1,"Not Significant"
"AT5G59140",-0.12842276197376,5.10435453537175,0.0375010522690648,0.84644869716361,1,"Not Significant"
"AT4G30720",-0.14303245874783,4.789384313878,0.0374887874942183,0.846473496544491,1,"Not Significant"
"AT1G34780",0.147880484141158,4.58889607087665,0.0374643677035041,0.846522885908854,1,"Not Significant"
"AT5G01820",-0.115145889365801,5.58636919308211,0.0374503175856266,0.846551310034883,1,"Not Significant"
"AT3G17626",-0.26394178687337,2.1022454939587,0.0374466077579798,0.846558816134036,1,"Not Significant"
"AT1G64710",0.130344834945743,5.15123714896669,0.0374240023811502,0.846604561961261,1,"Not Significant"
"AT2G40090",0.260723763609816,2.46810977693397,0.0373466670430174,0.846761171669393,1,"Not Significant"
"AT3G16630",0.129831117720761,5.13086283433989,0.0373268091664875,0.846801412454422,1,"Not Significant"
"AT3G19615",0.240961495107825,2.87728315658915,0.0372423115474706,0.846972766034007,1,"Not Significant"
"AT5G20480",-0.197288700702737,3.51694640771487,0.0372273266299681,0.847003175142446,1,"Not Significant"
"AT2G16860",0.132253676281738,5.02198154743242,0.0370878689051456,0.847286483690473,1,"Not Significant"
"AT1G12970",0.212824108127855,3.22810816946604,0.0370675663674437,0.847327774357673,1,"Not Significant"
"AT1G53430",-0.140859441178902,4.81836888801502,0.0370612063113198,0.847340711653336,1,"Not Significant"
"AT2G39675",0.19957881085449,3.49306760480755,0.0370408422649548,0.847382142884178,1,"Not Significant"
"AT4G30360",0.203777237326767,3.44139590082675,0.0369392472030959,0.847589017583982,1,"Not Significant"
"AT3G21610",0.170694184147706,4.06187082556717,0.0369246904281293,0.847618683219504,1,"Not Significant"
"AT1G10400",-0.25646674349294,1.52830951389335,0.0369204279175771,0.847627371049804,1,"Not Significant"
"AT1G65920",-0.25646674349294,1.52830951389335,0.0369204279175771,0.847627371049804,1,"Not Significant"
"AT1G31860",-0.115155370457559,5.62651724643011,0.0368044225248711,0.847864012698063,1,"Not Significant"
"AT4G39640",0.152841566524725,4.4824058324207,0.0368019229861435,0.847869115807995,1,"Not Significant"
"AT1G09840",0.191267111079745,3.69793230426943,0.036793676982284,0.847885952294168,1,"Not Significant"
"AT3G10140",-0.161266097374051,4.26959081182709,0.0367521732927333,0.847970723212337,1,"Not Significant"
"AT1G18390",0.125371398719073,5.17734560017236,0.0366535336653042,0.848172393109564,1,"Not Significant"
"AT2G29400",-0.142585136488999,4.6448640402306,0.0366365838916438,0.848207075435329,1,"Not Significant"
"AT1G02500",-0.077809966311125,9.52528070463956,0.0366362341527092,0.848207791152489,1,"Not Significant"
"AT3G51325",-0.261916357498531,2.11451198971688,0.036625731323473,0.848229353651769,1,"Not Significant"
"AT2G44710",-0.158170006481107,4.27424945711805,0.0366189243965571,0.848243218828016,1,"Not Significant"
"AT5G42690",-0.263972252486104,2.15485917218914,0.0366087376228529,0.848264072035897,1,"Not Significant"
"AT4G11740",0.162037496841923,4.20981572861515,0.0366037878350529,0.848274205765871,1,"Not Significant"
"AT4G19040",0.143865650184842,4.67902044743631,0.0365567621686029,0.848370517141292,1,"Not Significant"
"AT2G35120",-0.117008460160097,5.46338547688443,0.0365459113729588,0.848392749335272,1,"Not Significant"
"AT5G47630",0.139444705022288,4.83711531284375,0.0364963399987023,0.848494472550646,1,"Not Significant"
"AT4G37730",-0.205239543566263,3.20093100888289,0.0364514730104307,0.848586388718772,1,"Not Significant"
"AT4G24940",-0.165957663530618,4.17429762991646,0.0364445924729724,0.848600506944457,1,"Not Significant"
"AT2G38480",0.251001302269397,2.49147937862803,0.0364324683886858,0.848625387804444,1,"Not Significant"
"AT3G47930",-0.141500398557593,4.73658844084826,0.03639480200182,0.848702713570399,1,"Not Significant"
"AT3G29270",-0.195637517295032,3.48674230313841,0.0363640468771606,0.848765881885075,1,"Not Significant"
"AT5G17930",0.217327888220625,3.19827046599261,0.03634388977089,0.848807297823439,1,"Not Significant"
"AT5G43860",-0.218774709069459,2.96167706756785,0.0363330077623248,0.848829661565309,1,"Not Significant"
"AT1G20620",-0.0745260801037896,10.9015624468204,0.0362621515465087,0.848975363945624,1,"Not Significant"
"AT3G11200",-0.121033772763903,5.34294094906629,0.0362434781866114,0.849013786726862,1,"Not Significant"
"AT1G12860",-0.148188795451268,4.4968466369152,0.0362176726720904,0.849066901696375,1,"Not Significant"
"AT1G54510",-0.240495076653461,2.61584892788947,0.036208071843405,0.849086667892577,1,"Not Significant"
"AT2G03440",-0.0912098428226032,6.94998663915882,0.0361966535868503,0.849110179346684,1,"Not Significant"
"AT5G22875",-0.157360116498237,4.31007669054797,0.0361817600146265,0.849140852636062,1,"Not Significant"
"AT4G34100",-0.121649582547958,5.25445989299326,0.0361670684280475,0.849171116345979,1,"Not Significant"
"AT1G05610",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT1G13610",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT1G14390",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT1G51150",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT2G03230",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT2G47585",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT3G06962",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT3G24290",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT3G45870",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT3G46810",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT3G46875",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT3G52440",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT3G58380",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT4G02150",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT4G08450",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT4G20740",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT4G22870",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT5G09720",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT5G10605",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT5G67050",1.2529523952461,0.68740914029059,0.0427771739959385,0.849387783684826,1,"Not Significant"
"AT2G19800",0.172815729005289,3.91642969215021,0.0360574834628582,0.849397055440094,1,"Not Significant"
"AT3G53630",0.108867039564116,5.790544743495,0.0359868914921426,0.849542788335132,1,"Not Significant"
"AT1G32990",0.0900582388002853,7.01846012234466,0.0359810565920592,0.849554840760014,1,"Not Significant"
"AT3G49580",0.117897665966201,5.42648711626967,0.0358859875791286,0.849751449221723,1,"Not Significant"
"AT2G29995",-0.107564499337123,5.84653002596294,0.0357939269429554,0.849941909368412,1,"Not Significant"
"AT2G02148",-0.259686569298028,2.13724018166175,0.0357871620625791,0.849955921801243,1,"Not Significant"
"AT4G13550",0.162613467592748,4.22114953924922,0.0357647890763353,0.850002273852357,1,"Not Significant"
"AT4G20030",-0.158490131369369,4.28609511143712,0.0357634507158933,0.85000504712542,1,"Not Significant"
"AT1G72550",-0.128129555410661,5.06395358555993,0.0357488595164654,0.850035285652417,1,"Not Significant"
"AT5G10300",0.171524893983523,4.07593743446568,0.0357379638096327,0.850057869878809,1,"Not Significant"
"AT1G07510",0.13263056466696,4.99128921489165,0.0356880160217799,0.850161445511692,1,"Not Significant"
"AT2G46320",-0.164014609875019,4.1034728771233,0.0356870481201934,0.850163453369194,1,"Not Significant"
"AT2G23980",0.137795148542284,4.75945884410925,0.0356678661887584,0.850203251027888,1,"Not Significant"
"AT1G75810",-0.118785648549463,5.34651781314639,0.0356511759380508,0.850237888097044,1,"Not Significant"
"AT1G24280",0.174146252069998,4.02083519458659,0.0356499218541989,0.850240491020757,1,"Not Significant"
"AT1G51350",-0.20442430682414,3.25293659092039,0.0356421742356661,0.850256572703415,1,"Not Significant"
"AT2G04390",0.0803343995737381,8.50375713445554,0.035635321876293,0.850270797610864,1,"Not Significant"
"AT4G37020",0.204712785700419,3.22858129696955,0.0355417959090021,0.850465091230472,1,"Not Significant"
"AT1G48960",-0.237820018907446,2.60235490646592,0.0355045675892828,0.850542504097754,1,"Not Significant"
"AT1G06770",-0.259300555162406,2.15171694739938,0.0354850973785284,0.850583007348392,1,"Not Significant"
"AT4G32790",-0.259300555162406,2.15171694739938,0.0354850973785284,0.850583007348392,1,"Not Significant"
"AT5G54780",-0.259300555162406,2.15171694739938,0.0354850973785284,0.850583007348392,1,"Not Significant"
"AT5G23570",0.211515843032796,3.18123584520014,0.0354799835879931,0.850593647309468,1,"Not Significant"
"AT5G57015",0.186389918429008,3.67497620772961,0.0354735976704363,0.850606935224774,1,"Not Significant"
"AT1G48440",0.0926656058398734,6.71015896897814,0.0354565569857672,0.850642399806099,1,"Not Significant"
"AT2G30100",0.192823128370524,3.48432297199564,0.0354082845932845,0.850742910848715,1,"Not Significant"
"AT4G32850",-0.107079623478314,5.86165855775512,0.0354039633308929,0.850751911884669,1,"Not Significant"
"AT4G02440",-0.125638848926615,5.15176868101953,0.03538092516785,0.850799909161355,1,"Not Significant"
"AT5G14270",0.141783576444777,4.73956547750264,0.0353084708122287,0.850950964753909,1,"Not Significant"
"AT5G66000",0.324725761707894,1.76287738560354,0.0352275512668984,0.851119935334239,1,"Not Significant"
"AT4G02195",0.205076508659679,3.43454139031355,0.035209762198086,0.851157014661455,1,"Not Significant"
"AT1G59910",0.195097229213161,3.46836126669929,0.0351378558269108,0.851307304364952,1,"Not Significant"
"AT5G04440",-0.109219025366185,5.74343288345426,0.0351051412447715,0.851375732976448,1,"Not Significant"
"AT3G52070",-0.205274295047766,3.198071649448,0.0349893383914402,0.851618221664641,1,"Not Significant"
"AT4G02130",0.187237611178162,3.70345009333578,0.0349803126587324,0.851637138790274,1,"Not Significant"
"AT2G44130",-0.157729568713212,4.15431865018891,0.0349336737012527,0.851734930131601,1,"Not Significant"
"AT4G12900",-0.242381411790718,2.53984005347102,0.0349191407616122,0.851765416222227,1,"Not Significant"
"AT1G59560",-0.218621487908408,2.9645119528506,0.0348321940573594,0.851947943672053,1,"Not Significant"
"AT2G34860",0.0943276791995393,6.51376719478816,0.0348059507321235,0.852003082661267,1,"Not Significant"
"AT3G50760",0.196311374709355,3.47846459571816,0.0348039945656769,0.852007193559702,1,"Not Significant"
"AT1G55340",0.187007533109065,3.68789669274213,0.0346995328443967,0.852226894553957,1,"Not Significant"
"AT5G42370",-0.213858053597418,2.978154646508,0.0346964071620937,0.852233473671203,1,"Not Significant"
"AT4G27350",-0.174335590235509,3.87370850777556,0.0346408738939562,0.852350414470158,1,"Not Significant"
"AT2G32235",0.251536510720843,2.42647183426095,0.0346051784447371,0.852425632413441,1,"Not Significant"
"AT3G05100",-0.189199099333819,3.46152326160911,0.0345700428627759,0.852499709803877,1,"Not Significant"
"AT1G33060",-0.205581942609113,3.21828821572248,0.0345537638799718,0.852534044468842,1,"Not Significant"
"AT2G01690",0.182290580980302,3.71455654322175,0.0345249676087536,0.852594800353947,1,"Not Significant"
"AT5G19760",0.0858883707994454,7.25090639821964,0.0344376081558322,0.852779276464457,1,"Not Significant"
"AT3G46040",0.0863596268711967,7.18740571646383,0.0344248415587462,0.852806255825923,1,"Not Significant"
"AT2G47420",0.163118997747123,4.20050332123546,0.0343922902046862,0.852875069295355,1,"Not Significant"
"AT5G57900",0.129615998024504,4.96470976254091,0.0343553893213555,0.852953118407008,1,"Not Significant"
"AT3G22480",0.146829318212611,4.53082930499261,0.0343300658867414,0.853006705128799,1,"Not Significant"
"AT1G78810",0.266044320225332,1.78669157693666,0.0343221244410965,0.85302351417013,1,"Not Significant"
"AT2G45430",0.266044320225332,1.78669157693666,0.0343221244410965,0.85302351417013,1,"Not Significant"
"AT4G12090",0.266044320225332,1.78669157693666,0.0343221244410965,0.85302351417013,1,"Not Significant"
"AT5G54370",0.266044320225332,1.78669157693666,0.0343221244410965,0.85302351417013,1,"Not Significant"
"AT1G35180",-0.181974947649379,3.69354895190116,0.0342941798105303,0.853082678396784,1,"Not Significant"
"AT5G30510",-0.0782862582787488,8.59205795933321,0.0342283051429361,0.853222246634287,1,"Not Significant"
"AT4G10360",-0.136066754785955,4.74714304384562,0.034214844802911,0.853250782057007,1,"Not Significant"
"AT1G53850",-0.0964707056185638,6.36225112355774,0.03418798901514,0.85330773268362,1,"Not Significant"
"AT1G74640",-0.118372684794722,5.2993277000821,0.0341711481296016,0.853343457420177,1,"Not Significant"
"AT2G01918",-0.215422804521729,2.93879044907266,0.0341665274068911,0.853353260996404,1,"Not Significant"
"AT2G37950",-0.25064406726335,2.10012000616701,0.03413287671423,0.853424676819049,1,"Not Significant"
"AT1G50630",0.193354333577645,3.50717586101266,0.0340635479991683,0.853571925856643,1,"Not Significant"
"AT1G06150",0.277740188616762,1.7669188246047,0.0341048224397168,0.853670872280108,1,"Not Significant"
"AT1G51270",0.277740188616762,1.7669188246047,0.0341048224397168,0.853670872280108,1,"Not Significant"
"AT3G29100",0.291337596401725,1.7651657634418,0.0375197286926975,0.853670875167689,1,"Not Significant"
"AT1G56310",0.29739624507067,1.76764693522281,0.038913098618013,0.853670875422271,1,"Not Significant"
"AT5G07440",0.0906148814649122,6.72295875899772,0.0339648582621867,0.853781803057076,1,"Not Significant"
"AT3G28345",-0.190946614127285,3.45200536860425,0.0339628664798121,0.85378604209776,1,"Not Significant"
"AT3G52640",-0.125397828448333,5.04912088075944,0.0339461839430225,0.853821552004122,1,"Not Significant"
"AT1G13900",0.158679493301701,4.18957319883964,0.0338992580916225,0.853921485255343,1,"Not Significant"
"AT1G15002",0.256323888426021,2.42357395515139,0.0338780077074695,0.853966763578849,1,"Not Significant"
"AT2G47900",0.13786580647966,4.69328030816751,0.0338594366590603,0.854006345048545,1,"Not Significant"
"AT4G33250",-0.0895136935140987,6.77532319238241,0.0338285176543503,0.854072269282088,1,"Not Significant"
"AT5G65020",-0.0943660313665242,6.45535944992178,0.0337917577241475,0.854150687838253,1,"Not Significant"
"AT2G31140",-0.132530274500101,4.84008060562318,0.0337646880895829,0.854208462651515,1,"Not Significant"
"AT1G51360",-0.204928768411623,3.18083253834312,0.033693865517131,0.854359732864953,1,"Not Significant"
"AT1G01760",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT1G06320",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT1G13890",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT1G62450",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT1G63850",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT2G01200",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT2G19290",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT2G29150",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT3G08660",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT3G09870",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT3G61320",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT4G13245",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT4G33870",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT5G18710",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT5G38120",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT5G41905",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT5G61120",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT5G61740",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"ATCG00510",1.2543884648051,0.690891611532971,0.0399074981324401,0.854435977694935,1,"Not Significant"
"AT1G22750",-0.0921410874725738,6.51853047947119,0.0335947605269399,0.854571687752932,1,"Not Significant"
"AT1G12850",-0.16305716831792,4.06077555759026,0.0335851182213671,0.854592326898514,1,"Not Significant"
"AT5G09390",0.165362531594943,4.07375142883065,0.0335675067297076,0.854630031819766,1,"Not Significant"
"AT4G13170",-0.0899086413380356,6.71579714954756,0.0335594522436516,0.854647279294787,1,"Not Significant"
"AT1G22270",-0.0968849809765637,6.24285947986918,0.0335303197139116,0.854709680110225,1,"Not Significant"
"AT4G21840",-0.231854991980042,2.63420896113438,0.0335287089152419,0.854713131199428,1,"Not Significant"
"AT2G37550",-0.11118770403899,5.5502162220704,0.0334789443177746,0.8548197926417,1,"Not Significant"
"AT5G42940",-0.172337347887485,3.8656664082806,0.0333425435310425,0.855112563859009,1,"Not Significant"
"AT4G38350",-0.108925209911552,5.58074710971212,0.0333074540694899,0.855187980053205,1,"Not Significant"
"AT1G15180",0.102783161754453,5.89495827540726,0.0332806008890107,0.855245722111722,1,"Not Significant"
"AT1G21650",-0.231907185968684,2.59616589504801,0.03324553308264,0.855321164231498,1,"Not Significant"
"AT3G18850",-0.212418529141761,2.93808530265687,0.0332213858766973,0.855373136534191,1,"Not Significant"
"AT3G09560",-0.168937417585209,3.87969201881366,0.0332117935910289,0.855393787534302,1,"Not Significant"
"AT1G06240",0.212117653600914,3.16821473642758,0.0331069144948903,0.855619780529205,1,"Not Significant"
"AT1G66530",0.141331622291111,4.63005115180178,0.0330773685782772,0.855683512679416,1,"Not Significant"
"AT4G00450",-0.146280638182977,4.40051450775074,0.0330522667763571,0.855737681739774,1,"Not Significant"
"AT5G04550",0.122501454165385,5.04365105855275,0.0330346219048096,0.855775771650357,1,"Not Significant"
"AT5G60590",0.216710100179,2.90856993185559,0.0330220041472413,0.855803015995528,1,"Not Significant"
"AT4G34040",0.159043741554806,4.1557992332887,0.0330192980051943,0.85580885981547,1,"Not Significant"
"AT3G54900",0.0857607872601452,7.06530922854833,0.0330072872778394,0.855834799550782,1,"Not Significant"
"AT4G14020",-0.0909680959992139,6.57745309622626,0.0329828232905405,0.855887649847627,1,"Not Significant"
"AT4G01480",0.156606810148924,4.21559944787034,0.0329641685825271,0.855927963788584,1,"Not Significant"
"AT2G22450",-0.185787585861042,3.48930017723841,0.0329485295009658,0.855961769860944,1,"Not Significant"
"AT4G08850",-0.0858850746162203,6.94172078579455,0.0329383326463121,0.855983816258604,1,"Not Significant"
"AT5G65260",-0.108251893711839,5.59872767052055,0.0328655056574043,0.856141376501589,1,"Not Significant"
"AT4G37000",0.12442585881605,5.02776657693437,0.0328411217192621,0.856194171120003,1,"Not Significant"
"AT1G03310",0.113873747848036,5.34769484725437,0.0327894597895063,0.856306093304254,1,"Not Significant"
"AT1G79720",-0.248815971973592,2.14613632316822,0.0327707856235447,0.856346572065582,1,"Not Significant"
"AT5G57590",-0.212427915862422,2.93685155856518,0.0327661063752673,0.856356716830442,1,"Not Significant"
"AT1G21700",0.153856984759078,4.21867578055256,0.032764286412582,0.856360662771743,1,"Not Significant"
"AT1G64170",-0.137235868263879,4.6402423964115,0.0327344871195349,0.856425288037778,1,"Not Significant"
"AT4G31290",-0.0949497410109698,6.25726369659259,0.0327223475092083,0.856451623731158,1,"Not Significant"
"AT2G30440",-0.0962482580984852,6.16053044119903,0.0327016888320442,0.856496452304426,1,"Not Significant"
"AT2G41980",-0.240113604311827,1.52901566867959,0.0326997689282163,0.856500619168,1,"Not Significant"
"AT5G56990",-0.240113604311827,1.52901566867959,0.0326997689282163,0.856500619168,1,"Not Significant"
"AT1G01100",0.0716896442447807,10.3909477510761,0.0326875106405456,0.856527226923249,1,"Not Significant"
"AT2G22650",0.257984853757529,1.76221290524963,0.0326638416052548,0.85657861735149,1,"Not Significant"
"AT4G04220",0.257984853757529,1.76221290524963,0.0326638416052548,0.85657861735149,1,"Not Significant"
"AT4G11000",0.257984853757529,1.76221290524963,0.0326638416052548,0.85657861735149,1,"Not Significant"
"AT4G12410",0.257984853757529,1.76221290524963,0.0326638416052548,0.85657861735149,1,"Not Significant"
"AT5G15790",0.157335538960956,4.20804706428897,0.03261818833515,0.856677794491698,1,"Not Significant"
"AT3G12730",-0.210317888159256,2.95821130346194,0.0325918167171647,0.856735116840343,1,"Not Significant"
"AT4G13150",0.14563967495528,4.36462095544746,0.0325261972718727,0.856877853764455,1,"Not Significant"
"AT3G06300",-0.148106723721182,4.31115367225203,0.0325027677968833,0.856928854108687,1,"Not Significant"
"AT4G15130",0.219799956434702,2.85026021662037,0.0324072818038107,0.857136900742973,1,"Not Significant"
"AT5G17350",-0.249161144606711,2.17299394253394,0.0323816347482089,0.857192834912041,1,"Not Significant"
"AT3G13620",0.205193577504052,3.20634747887623,0.0323464472967269,0.857269613141518,1,"Not Significant"
"AT2G11810",-0.237325361145409,1.57160296920951,0.0323350408561135,0.857294510990889,1,"Not Significant"
